date,home_team,away_team,home_team_canon,away_team_canon,home_score,away_score,tournament,competition_category,tournament_tier,tournament_weight,is_competitive,is_fifa,city,country,neutral
2021-03-24,Guatemala,Cuba,Guatemala,Cuba,1,0,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Guatemala City,Guatemala,False
2021-03-25,Andorra,Albania,Andorra,Albania,0,1,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Andorra la Vella,Andorra,False
2021-03-25,South Africa,Ghana,South Africa,Ghana,1,1,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Johannesburg,South Africa,False
2021-03-25,Hungary,Poland,Hungary,Poland,3,3,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Budapest,Hungary,False
2021-03-25,Germany,Iceland,Germany,Iceland,3,0,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Duisburg,Germany,False
2021-03-25,Liechtenstein,Armenia,Liechtenstein,Armenia,0,1,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Vaduz,Liechtenstein,False
2021-03-25,Romania,North Macedonia,Romania,North Macedonia,3,2,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Bucharest,Romania,False
2021-03-25,Gambia,Angola,Gambia,Angola,1,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Bakau,Gambia,False
2021-03-25,Libya,Tunisia,Libya,Tunisia,2,5,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Benina,Libya,False
2021-03-25,Comoros,Togo,Comoros,Togo,0,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Moroni,Comoros,False
2021-03-25,Kenya,Egypt,Kenya,Egypt,1,1,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Nairobi,Kenya,False
2021-03-25,Botswana,Zimbabwe,Botswana,Zimbabwe,0,1,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Francistown,Botswana,False
2021-03-25,Zambia,Algeria,Zambia,Algeria,3,3,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Lusaka,Zambia,False
2021-03-25,Equatorial Guinea,Tanzania,Equatorial Guinea,Tanzania,1,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Malabo,Equatorial Guinea,False
2021-03-25,England,San Marino,England,San Marino,5,0,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,London,England,False
2021-03-25,Tajikistan,Mongolia,Tajikistan,Mongolia,3,0,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Dushanbe,Tajikistan,False
2021-03-25,Moldova,Faroe Islands,Moldova,Faroe Islands,1,1,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Chișinău,Moldova,False
2021-03-25,Gabon,DR Congo,Gabon,DR Congo,3,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Franceville,Gabon,False
2021-03-25,Israel,Denmark,Israel,Denmark,0,2,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Tel Aviv,Israel,False
2021-03-25,Bahrain,Syria,Bahrain,Syria,3,1,Friendly,friendly,5,0.2,False,True,Isa Town,Bahrain,False
2021-03-25,India,Oman,India,Oman,1,1,Friendly,friendly,5,0.2,False,True,Dubai,United Arab Emirates,True
2021-03-25,Japan,South Korea,Japan,South Korea,3,0,Friendly,friendly,5,0.2,False,True,Yokohama,Japan,False
2021-03-25,Saudi Arabia,Kuwait,Saudi Arabia,Kuwait,1,0,Friendly,friendly,5,0.2,False,True,Riyadh,Saudi Arabia,False
2021-03-25,United States,Jamaica,United States,Jamaica,4,1,Friendly,friendly,5,0.2,False,True,Wiener Neustadt,Austria,True
2021-03-25,El Salvador,Grenada,El Salvador,Grenada,2,0,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,San Salvador,El Salvador,False
2021-03-25,Canada,Bermuda,Canada,Bermuda,5,1,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Orlando,United States,True
2021-03-25,Scotland,Austria,Scotland,Austria,2,2,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Glasgow,Scotland,False
2021-03-25,Panama,Barbados,Panama,Barbados,1,0,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Santo Domingo,Dominican Republic,True
2021-03-25,Haiti,Belize,Haiti,Belize,2,0,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Port-au-Prince,Haiti,False
2021-03-25,Trinidad and Tobago,Guyana,Trinidad and Tobago,Guyana,3,0,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,San Cristóbal,Dominican Republic,True
2021-03-25,Spain,Greece,Spain,Greece,1,1,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Granada,Spain,False
2021-03-25,Sweden,Georgia,Sweden,Georgia,1,0,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Stockholm,Sweden,False
2021-03-25,Bulgaria,Switzerland,Bulgaria,Switzerland,1,3,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Sofia,Bulgaria,False
2021-03-25,Italy,Northern Ireland,Italy,Northern Ireland,2,0,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Parma,Italy,False
2021-03-25,Curaçao,Saint Vincent and the Grenadines,Curaçao,Saint Vincent and the Grenadines,5,0,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Willemstad,Curaçao,False
2021-03-26,Niger,Ivory Coast,Niger,Ivory Coast,0,3,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Lomé,Togo,True
2021-03-26,Congo,Senegal,Congo,Senegal,0,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Brazzaville,Congo,False
2021-03-26,Cape Verde,Cameroon,Cape Verde,Cameroon,3,1,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Praia,Cape Verde,False
2021-03-26,Eswatini,Guinea-Bissau,Eswatini,Guinea-Bissau,1,3,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Manzini,Eswatini,False
2021-03-26,Burundi,Central African Republic,Burundi,Central African Republic,2,2,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Bujumbura,Burundi,False
2021-03-26,Chile,Bolivia,Chile,Bolivia,2,1,Friendly,friendly,5,0.2,False,True,Rancagua,Chile,False
2021-03-26,Mauritania,Morocco,Mauritania,Morocco,0,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Nouakchott,Mauritania,False
2021-03-27,Belarus,Estonia,Belarus,Estonia,4,2,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Minsk,Belarus,False
2021-03-27,Benin,Nigeria,Benin,Nigeria,0,1,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Porto-Novo,Benin,False
2021-03-27,Lesotho,Sierra Leone,Lesotho,Sierra Leone,0,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Maseru,Lesotho,False
2021-03-27,Slovakia,Malta,Slovakia,Malta,2,2,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Trnava,Slovakia,False
2021-03-27,Croatia,Cyprus,Croatia,Cyprus,1,0,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Rijeka,Croatia,False
2021-03-27,Russia,Slovenia,Russia,Slovenia,2,1,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Sochi,Russia,False
2021-03-27,Norway,Turkey,Norway,Turkey,0,3,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Málaga,Spain,True
2021-03-27,Netherlands,Latvia,Netherlands,Latvia,2,0,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Amsterdam,Netherlands,False
2021-03-27,Montenegro,Gibraltar,Montenegro,Gibraltar,4,1,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Podgorica,Montenegro,False
2021-03-27,Czech Republic,Belgium,Czech Republic,Belgium,1,1,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Prague,Czech Republic,False
2021-03-27,Serbia,Portugal,Serbia,Portugal,2,2,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Belgrade,Serbia,False
2021-03-27,Bahamas,Saint Kitts and Nevis,Bahamas,Saint Kitts and Nevis,0,4,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Nassau,Bahamas,False
2021-03-27,Turks and Caicos Islands,Nicaragua,Turks and Caicos Islands,Nicaragua,0,7,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,San Cristóbal,Dominican Republic,True
2021-03-27,Anguilla,Dominican Republic,Anguilla,Dominican Republic,0,6,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Fort Lauderdale,United States,True
2021-03-27,British Virgin Islands,Guatemala,British Virgin Islands,Guatemala,0,3,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Willemstad,Curaçao,True
2021-03-27,Aruba,Suriname,Aruba,Suriname,0,6,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Bradenton,United States,True
2021-03-27,United States Virgin Islands,Antigua and Barbuda,United States Virgin Islands,Antigua and Barbuda,0,3,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Saint Croix,United States Virgin Islands,False
2021-03-27,Wales,Mexico,Wales,Mexico,1,0,Friendly,friendly,5,0.2,False,True,Cardiff,Wales,False
2021-03-27,Qatar,Azerbaijan,Qatar,Azerbaijan,2,1,Friendly,friendly,5,0.2,False,True,Debrecen,Hungary,True
2021-03-27,Nepal,Bangladesh,Nepal,Bangladesh,0,0,Friendly,friendly,5,0.2,False,True,Kathmandu,Nepal,False
2021-03-27,Bosnia and Herzegovina,Costa Rica,Bosnia and Herzegovina,Costa Rica,0,0,Friendly,friendly,5,0.2,False,True,Zenica,Bosnia and Herzegovina,False
2021-03-27,Republic of Ireland,Luxembourg,Republic of Ireland,Luxembourg,0,1,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Dublin,Republic of Ireland,False
2021-03-28,Albania,England,Albania,England,0,2,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Tirana,Albania,False
2021-03-28,Poland,Andorra,Poland,Andorra,3,0,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Warsaw,Poland,False
2021-03-28,Tanzania,Libya,Tanzania,Libya,1,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Dar es Salaam,Tanzania,False
2021-03-28,San Marino,Hungary,San Marino,Hungary,0,3,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Serravalle,San Marino,False
2021-03-28,Armenia,Iceland,Armenia,Iceland,2,0,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Yerevan,Armenia,False
2021-03-28,North Macedonia,Liechtenstein,North Macedonia,Liechtenstein,5,0,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Skopje,North Macedonia,False
2021-03-28,Sudan,South Africa,Sudan,South Africa,2,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Omdurman,Sudan,False
2021-03-28,Namibia,Guinea,Namibia,Guinea,2,1,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Windhoek,Namibia,False
2021-03-28,Mali,Chad,Mali,Chad,3,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Bamako,Mali,False
2021-03-28,Ghana,São Tomé and Príncipe,Ghana,São Tomé and Príncipe,3,1,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Cape Coast,Ghana,False
2021-03-28,Tunisia,Equatorial Guinea,Tunisia,Equatorial Guinea,2,1,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Radès,Tunisia,False
2021-03-28,Romania,Germany,Romania,Germany,0,1,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Bucharest,Romania,False
2021-03-28,Israel,Scotland,Israel,Scotland,1,1,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Tel Aviv,Israel,False
2021-03-28,Bulgaria,Italy,Bulgaria,Italy,0,2,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Sofia,Bulgaria,False
2021-03-28,Denmark,Moldova,Denmark,Moldova,8,0,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Herning,Denmark,False
2021-03-28,Austria,Faroe Islands,Austria,Faroe Islands,3,1,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Vienna,Austria,False
2021-03-28,Greece,Honduras,Greece,Honduras,2,1,Friendly,friendly,5,0.2,False,True,Thessaloniki,Greece,False
2021-03-28,Northern Ireland,United States,Northern Ireland,United States,1,2,Friendly,friendly,5,0.2,False,True,Belfast,Northern Ireland,False
2021-03-28,Montserrat,El Salvador,Montserrat,El Salvador,1,1,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Willemstad,Curaçao,True
2021-03-28,Cuba,Curaçao,Cuba,Curaçao,1,2,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Guatemala City,Guatemala,True
2021-03-28,Dominica,Panama,Dominica,Panama,1,2,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Santo Domingo,Dominican Republic,True
2021-03-28,Georgia,Spain,Georgia,Spain,1,2,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Tbilisi,Georgia,False
2021-03-28,Kosovo,Sweden,Kosovo,Sweden,0,3,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Pristina,Kosovo,False
2021-03-28,Switzerland,Lithuania,Switzerland,Lithuania,1,0,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,St. Gallen,Switzerland,False
2021-03-28,Kazakhstan,France,Kazakhstan,France,0,2,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Nur-Sultan,Kazakhstan,False
2021-03-28,Puerto Rico,Trinidad and Tobago,Puerto Rico,Trinidad and Tobago,1,1,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Mayagüez,Puerto Rico,False
2021-03-28,Ukraine,Finland,Ukraine,Finland,1,1,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Kyiv,Ukraine,False
2021-03-29,Algeria,Botswana,Algeria,Botswana,5,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Algiers,Algeria,False
2021-03-29,United Arab Emirates,India,United Arab Emirates,India,6,0,Friendly,friendly,5,0.2,False,True,Dubai,United Arab Emirates,False
2021-03-29,Zimbabwe,Zambia,Zimbabwe,Zambia,0,2,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Harare,Zimbabwe,False
2021-03-29,Egypt,Comoros,Egypt,Comoros,4,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Cairo,Egypt,False
2021-03-29,Togo,Kenya,Togo,Kenya,1,2,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Lomé,Togo,False
2021-03-29,DR Congo,Gambia,DR Congo,Gambia,1,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Kinshasa,DR Congo,False
2021-03-29,Angola,Gabon,Angola,Gabon,2,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Luanda,Angola,False
2021-03-29,Burkina Faso,South Sudan,Burkina Faso,South Sudan,1,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Ouagadougou,Burkina Faso,False
2021-03-29,Cayman Islands,Canada,Cayman Islands,Canada,0,11,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Bradenton,United States,True
2021-03-29,Uzbekistan,Iraq,Uzbekistan,Iraq,0,1,Friendly,friendly,5,0.2,False,True,Tashkent,Uzbekistan,False
2021-03-29,Nepal,Bangladesh,Nepal,Bangladesh,2,1,Friendly,friendly,5,0.2,False,True,Kathmandu,Nepal,False
2021-03-29,Kuwait,Lebanon,Kuwait,Lebanon,1,1,Friendly,friendly,5,0.2,False,True,Dubai,United Arab Emirates,True
2021-03-29,Ecuador,Bolivia,Ecuador,Bolivia,2,1,Friendly,friendly,5,0.2,False,True,Guayaquil,Ecuador,False
2021-03-29,Malawi,Uganda,Malawi,Uganda,1,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Lilongwe,Malawi,False
2021-03-30,Cyprus,Slovenia,Cyprus,Slovenia,1,0,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Nicosia,Cyprus,False
2021-03-30,Croatia,Malta,Croatia,Malta,3,0,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Rijeka,Croatia,False
2021-03-30,Slovakia,Russia,Slovakia,Russia,2,1,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Trnava,Slovakia,False
2021-03-30,Saudi Arabia,Palestine,Saudi Arabia,Palestine,5,0,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Riyadh,Saudi Arabia,False
2021-03-30,Japan,Mongolia,Japan,Mongolia,14,0,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Chiba,Japan,False
2021-03-30,Central African Republic,Mauritania,Central African Republic,Mauritania,0,1,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Bangui,Central African Republic,False
2021-03-30,Guinea-Bissau,Congo,Guinea-Bissau,Congo,3,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Bissau,Guinea-Bissau,False
2021-03-30,Cameroon,Rwanda,Cameroon,Rwanda,0,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Douala,Cameroon,False
2021-03-30,Mozambique,Cape Verde,Mozambique,Cape Verde,0,1,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Maputo,Mozambique,False
2021-03-30,Senegal,Eswatini,Senegal,Eswatini,1,1,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Thiès,Senegal,False
2021-03-30,Ivory Coast,Ethiopia,Ivory Coast,Ethiopia,3,1,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Abidjan,Ivory Coast,False
2021-03-30,Madagascar,Niger,Madagascar,Niger,0,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Toamasina,Madagascar,False
2021-03-30,Nigeria,Lesotho,Nigeria,Lesotho,3,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Lagos,Nigeria,False
2021-03-30,Morocco,Burundi,Morocco,Burundi,1,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Rabat,Morocco,False
2021-03-30,Turkey,Latvia,Turkey,Latvia,3,3,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Istanbul,Turkey,False
2021-03-30,Montenegro,Norway,Montenegro,Norway,0,1,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Podgorica,Montenegro,False
2021-03-30,Belgium,Belarus,Belgium,Belarus,8,0,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Leuven,Belgium,False
2021-03-30,Bahrain,Jordan,Bahrain,Jordan,1,2,Friendly,friendly,5,0.2,False,True,Riffa,Bahrain,False
2021-03-30,Costa Rica,Mexico,Costa Rica,Mexico,0,1,Friendly,friendly,5,0.2,False,True,Wiener Neustadt,Austria,True
2021-03-30,Iran,Syria,Iran,Syria,3,0,Friendly,friendly,5,0.2,False,True,Tehran,Iran,False
2021-03-30,Republic of Ireland,Qatar,Republic of Ireland,Qatar,1,1,Friendly,friendly,5,0.2,False,True,Debrecen,Hungary,True
2021-03-30,Grenada,United States Virgin Islands,Grenada,United States Virgin Islands,1,0,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,St. George's,Grenada,False
2021-03-30,Bermuda,Aruba,Bermuda,Aruba,5,0,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Bradenton,United States,True
2021-03-30,Gibraltar,Netherlands,Gibraltar,Netherlands,0,7,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Gibraltar,Gibraltar,False
2021-03-30,Barbados,Anguilla,Barbados,Anguilla,1,0,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Santo Domingo,Dominican Republic,True
2021-03-30,Belize,Turks and Caicos Islands,Belize,Turks and Caicos Islands,5,0,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,San Cristóbal,Dominican Republic,True
2021-03-30,Guyana,Bahamas,Guyana,Bahamas,4,0,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Santo Domingo,Dominican Republic,True
2021-03-30,Azerbaijan,Serbia,Azerbaijan,Serbia,1,2,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Baku,Azerbaijan,False
2021-03-30,Luxembourg,Portugal,Luxembourg,Portugal,1,3,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Luxembourg,Luxembourg,False
2021-03-30,Wales,Czech Republic,Wales,Czech Republic,1,0,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Cardiff,Wales,False
2021-03-30,Saint Vincent and the Grenadines,British Virgin Islands,Saint Vincent and the Grenadines,British Virgin Islands,3,0,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Willemstad,Curaçao,True
2021-03-31,Liechtenstein,Iceland,Liechtenstein,Iceland,1,4,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Vaduz,Liechtenstein,False
2021-03-31,Germany,North Macedonia,Germany,North Macedonia,1,2,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Duisburg,Germany,False
2021-03-31,San Marino,Albania,San Marino,Albania,0,2,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Serravalle,San Marino,False
2021-03-31,Andorra,Hungary,Andorra,Hungary,1,4,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Andorra la Vella,Andorra,False
2021-03-31,England,Poland,England,Poland,2,1,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,London,England,False
2021-03-31,Austria,Denmark,Austria,Denmark,0,4,FIFA World Cup qualification,wc_qualifier,3,0.7,True,True,Vienna,Austria,False
